country_i,country_j,part2gr_i,part2gr_j,part6gr_i,part6gr_j,d_subtypes,d_flights,d_T,d_RH,season_sync
Bolivia (Plurinational State of),New Zealand,1,1,1,1,23.5495192569269,,13.7841550376242,11.5237132951887,B_partially
Bolivia (Plurinational State of),Nicaragua,1,1,1,3,47.624176099774,,2.42325333576952,2.26558120066051,A_synchronized
Bolivia (Plurinational State of),Norway,1,0,1,0,26.6780142138712,,25.384974203293,21.9993687372816,B_partially
Bolivia (Plurinational State of),Oman,1,1,1,1,15.8418163261295,,3.90985513323875,10.68777205355,A_synchronized
Bolivia (Plurinational State of),Paraguay,1,1,1,1,20.8082754032753,,6.29335230860829,4.21322711439443,B_partially
Bolivia (Plurinational State of),Peru,1,1,1,1,18.2218758551456,,3.58028192847848,14.9150514533541,A_synchronized
Bolivia (Plurinational State of),Philippines,1,1,1,1,18.9707130240767,,1.76400124039031,13.2718458541975,A_synchronized
Bolivia (Plurinational State of),Portugal,1,0,1,0,30.6848459598421,,13.6279065056482,8.41042948227563,B_partially
Bolivia (Plurinational State of),Qatar,1,1,1,5,39.6453007011839,,3.252202310379,12.3873461980211,A_synchronized
Bolivia (Plurinational State of),Republic of Korea,1,1,1,4,28.2000192828301,,25.19722950859,9.7984048012915,B_partially
Bolivia (Plurinational State of),Romania,1,0,1,0,32.2561906703689,,23.543675401568,15.2004509285157,B_partially
Bolivia (Plurinational State of),Russian Federation,1,0,1,0,24.44431175572,,32.4081081102634,20.6154384733178,B_partially
Bolivia (Plurinational State of),Senegal,1,1,1,1,26.2547395386964,,1.03382551125407,4.00448934150323,A_synchronized
Bolivia (Plurinational State of),Serbia,1,0,1,0,38.9015906172729,,21.6912486173555,10.8565006952894,B_partially
Bolivia (Plurinational State of),Singapore,1,1,1,1,17.996947028452,,1.79562882405082,15.6760044794691,A_synchronized
Bolivia (Plurinational State of),Slovakia,1,0,1,0,25.4718012608062,,22.6152598478242,13.8989811640394,B_partially
Bolivia (Plurinational State of),Slovenia,1,0,1,0,30.3466111127463,,20.0606639005586,15.5159702997816,B_partially
Bolivia (Plurinational State of),South Africa,1,1,1,1,21.2107261719682,,4.780506750109,13.2129375087179,B_partially
Bolivia (Plurinational State of),Spain,1,0,1,0,33.1864820475987,,13.8861567231662,4.66399938552101,B_partially
Bolivia (Plurinational State of),Sri Lanka,1,1,1,1,14.9516162649937,,1.49710587483213,15.6917820673597,A_synchronized
Bolivia (Plurinational State of),Sweden,1,0,1,0,25.1167275856821,,25.0680255357329,19.6496893487792,B_partially
Bolivia (Plurinational State of),Switzerland,1,0,1,0,27.1545535549263,,18.9054586793486,13.4328535747415,B_partially
Bolivia (Plurinational State of),Thailand,1,1,1,1,17.7828244149626,,2.61642711912123,6.94487575577124,A_synchronized
Bolivia (Plurinational State of),Tunisia,1,0,1,2,32.5841637346564,,12.9361615129283,2.39165071738186,B_partially
Bolivia (Plurinational State of),Türkiye,1,0,1,2,31.3943563264254,,16.5014705249687,8.34667709147298,B_partially
Bolivia (Plurinational State of),Ukraine,1,0,1,2,33.245831941027,,26.6013630570307,19.0767376333834,B_partially
Bolivia (Plurinational State of),United Kingdom,1,0,1,0,26.1735629064504,,19.7155324243389,18.5697922385308,B_partially
Bolivia (Plurinational State of),United Republic of Tanzania,1,1,1,1,23.1300079239992,,1.52661820155583,11.3239084007247,A_synchronized
Bolivia (Plurinational State of),United States of America,1,1,1,4,26.005578958602,,17.8162031158454,0.493616015528886,B_partially
Bolivia (Plurinational State of),Viet Nam,1,1,1,1,18.469570345248,,0.763994342666024,13.3411913028242,A_synchronized
Brazil,Bulgaria,1,0,1,0,32.3274910486163,,19.2533809736943,0.131512667730007,B_partially
Brazil,Cambodia,1,1,1,1,14.3164031799398,,2.8167902265464,4.09818865731664,A_synchronized
Brazil,Cameroon,1,1,1,1,15.167187735764,,2.19637884334395,6.25978995885079,A_synchronized
Brazil,Canada,1,1,1,4,14.0831677782007,,28.3790900245901,1.54557715274868,B_partially
Brazil,Chile,1,1,1,3,17.0745631485345,,9.80528622200194,7.51956275620918,B_partially
Brazil,China,1,1,1,4,15.3692462353065,,7.34309760302222,9.55493750743779,A_synchronized
Brazil,"China, Hong Kong SAR",1,1,1,4,15.3714467991502,,2.15128838673485,4.73518536612086,A_synchronized
Brazil,Colombia,1,1,1,1,10.5381148624102,,1.57229922051465,5.9319447186688,A_synchronized
Brazil,Costa Rica,1,1,1,3,18.9832638526186,,2.32429618487947,12.0261645178742,A_synchronized
Brazil,Croatia,1,0,1,0,31.1144370392187,,21.0829900468911,3.05446026846461,B_partially
Brazil,Cuba,1,1,1,1,11.6154446644055,,0.646681105375365,2.11939749225975,A_synchronized
Brazil,Czechia,1,0,1,0,18.1424928950967,,22.1413347091019,4.45551721635215,B_partially
Brazil,Côte d’Ivoire,1,1,1,1,15.3752286510915,,0.929643052612391,8.83885143906532,A_synchronized
Brazil,Denmark,1,0,1,0,20.9952463157949,,23.2446111406411,9.7755524925857,B_partially
Brazil,Ecuador,1,1,1,1,17.9572830324889,,0.312887084707313,4.08470786215143,A_synchronized
Brazil,Egypt,1,0,1,0,22.4243607048165,,10.0642949194766,22.0090189191148,B_partially
Brazil,El Salvador,1,1,1,3,27.6705352569612,,3.22056830271828,7.12263323739477,A_synchronized
Brazil,Estonia,1,0,1,0,29.9583201696341,,27.4282964433754,10.9663712792068,B_partially
Brazil,Finland,1,0,1,0,29.6580146054521,,28.2341471923943,13.564083426191,B_partially
Brazil,France,1,0,1,0,21.0620360894512,,18.5861861430441,4.08736106594449,B_partially
Brazil,French Guiana,1,1,1,1,19.0172942795347,,0.941332462874584,6.8385636620193,A_synchronized
Brazil,Germany,1,0,1,0,25.3027100802101,,21.6880670059738,6.17644796213624,B_partially
Brazil,Ghana,1,1,1,1,19.0262281377259,,1.77237958870467,3.81129484965709,A_synchronized
Brazil,Greece,1,0,1,0,27.4622549196982,,15.0421270454094,1.96614018696549,B_partially
Brazil,Guatemala,1,1,1,1,8.6182577168743,,3.30586493357765,1.37522723153539,A_synchronized
Brazil,Honduras,1,1,1,1,15.5522983791657,,2.14268203206046,2.45232356691659,A_synchronized
Brazil,Hungary,1,0,1,0,25.5420817436426,,22.524609919938,4.63356183096461,B_partially
Brazil,Iceland,1,0,1,0,22.3300413274795,,23.0315374101723,4.4077775292068,B_partially
Brazil,India,1,1,1,1,17.4473738902864,,2.71639185853519,10.2648464481723,A_synchronized
Brazil,Indonesia,1,1,1,1,14.6156727788672,,1.87166645840847,4.82694779394987,A_synchronized
Brazil,Iran (Islamic Republic of),1,0,1,2,25.7509922932628,,0.112857519702459,32.283301225112,A_synchronized
Brazil,Ireland,1,0,1,0,24.8403666125164,,18.746777888688,8.16793225332789,B_partially
Brazil,Israel,1,0,1,0,19.8403609626373,,10.3862593786748,10.8780068328431,B_partially
Brazil,Italy,1,0,1,0,28.2219328085426,,16.5071449056228,2.24073652768593,B_partially
Brazil,Japan,1,1,1,4,19.6712853228213,,19.8912185709438,14.9046306501107,B_partially
Brazil,Jordan,1,0,1,2,28.6519851748378,,2.03580337561021,19.5210710508254,A_synchronized
Brazil,Kazakhstan,1,1,1,1,19.1383285650787,,26.7942668844561,2.28896790010222,B_partially
Brazil,Lao People's Democratic Republic,1,1,1,1,19.7810348505626,,2.61509955271828,3.72428729012914,A_synchronized
